ID;Código;Descrição;Unidade;NCM;Origem;Preço;Valor IPI fixo;Observações;Situação;Estoque;Preço de custo;Cód. no fornecedor;Fornecedor;Localização;Estoque máximo;Estoque mínimo;Peso líquido (Kg);Peso bruto (Kg);GTIN/EAN;GTIN/EAN da Embalagem;Largura do produto;Altura do Produto;Profundidade do produto;Data Validade;Descrição do Produto no Fornecedor;Descrição Complementar;Itens p/ caixa;Produto Variação;Tipo Produção;Classe de enquadramento do IPI;Código na Lista de Serviços;Tipo do item;Grupo de Tags/Tags;Tributos;Código Pai;Código Integração;Grupo de produtos;Marca;CEST;Volumes;Descrição Curta;Cross-Docking;URL Imagens Externas;Link Externo;Meses Garantia no Fornecedor;Clonar dados do pai;Condição do Produto;Frete Grátis;Número FCI;Vídeo;Departamento;Unidade de Medida;Preço de Compra;Valor base ICMS ST para retenção;Valor ICMS ST para retenção;Valor ICMS próprio do substituto;Categoria do produto;Informações Adicionais;teste;marca_aux;formatoDoSuplemento;tipoDeSuplemento;linha;suplementoPrincipal;nomeComercial;tipoDeEmbalagem;formatoDeVenda;unidadesPorEmbalagem;unidadesPorKit;pesoLiquidog;volumeLiquidoml;volumeDaUnidademl;pesoDaUnidadeg;ingredientes;valoresNutricionaisPorPorcao;pesoDaPorcaog;volumeDaPorcaoml;aminoacidosPorPorcao;idadeMinimaRecomendadaanos;eLivreDeGluten;eVegano;contemLactose;codigoUniversalDeProduto
16398743478;GEN-CHA-16398743478	;Cha Inverno (Espinheiro, Sementes De Cassia E Melao);DOSE;2106.90.30;0;20,00;0,00;;Ativo;52;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://nraizes.com.br/wp-content/uploads/elementor/thumbs/ehjwyejycwq-qmtukf0237mpcayfz0f0lfcg0cidu1cjbnc6z9wwhc.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16398743431;CEN-DIV-16398743431	;Restaure Vitaminas Lipossoluveis A, D3, E K2 Em Gotas 15ml - Central Nutrition;UN;2106.90.30;0;200,00;0,00;;Ativo;1;106,17;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7908728900271;	;0,00;0,00;0,00;2026-12-01 00:00:00;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:VITAMINICO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;<p>Fortaleça seu corpo e mente com Restaure® 15ml da Central Nutrition, um suplemento concentrado que combina as propriedades benéficas das vitaminas A, D3, E e K2. Enriquecido com óleo de amêndoas e óleo de laranja, este suplemento é cuidadosamente formulado para apoiar a saúde óssea, a função imunológica e a saúde cardiovascular. Ideal para adultos a partir dos 19 anos, Restaure® é a escolha perfeita para quem busca um estilo de vida saudável. Cada gota de Restaure® fornece uma dose poderosa de nutrientes essenciais, sem a inclusão de lactose e livre de glúten, atendendo às necessidades de uma ampla gama de dietas e estilos de vida. Com 50mcg de vitamina D, 135mcg de vitamina A, 2.3mg de vitamina E e 25mcg de vitamina K por porção, você estará nutrindo seu corpo com o que há de melhor em suplementação. A apresentação em gotas torna o Restaure® um suplemento prático e fácil de consumir, permitindo que você incorpore esses nutrientes essenciais à sua rotina diária sem complicações. A embalagem de 15ml é compacta e eficiente, garantindo que você possa levá-la consigo para onde for, mantendo o compromisso com sua saúde em qualquer lugar. Escolha Restaure® da Central Nutrition e sinta a diferença que um suplemento de alta qualidade pode fazer em sua vida. Com ingredientes selecionados e uma fórmula balanceada, Restaure® é o aliado que você precisa para manter seu corpo funcionando no seu melhor. Invista em sua saúde e bem-estar com Restaure®.</p>;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/78.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;175,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;SUPLEMENTOS;LIQUÍDO;;;;;;;;;;;;;;;;;;;False;False;False;
16398743415;PIZZ006;PIZZA VEGETARIANA OLIVA;UN;1905.90.90;0;0,00;0,00;;Inativo;0;37,98;	;PIZZARIA OLIVA LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6V3y3NXG0AzT6ZNDQ5rVI6ESmI4y_X27gCg&s;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16398743414;GEN-CHA-16398743414	;Cha Brown Sugar Ginger Jujube;DOSE;0902.10.00;0;20,00;0,00;;Ativo;44;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://nraizes.com.br/wp-content/uploads/elementor/thumbs/ehjwyejycwq-qmtukf0237mpcayfz0f0lfcg0cidu1cjbnc6z9wwhc.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16398743413;GEN-DIV-16398743413	;Fatia Torta Quiche De Alho Poro;UN;1905.90.90;0;15,00;0,00;;Ativo;4;10,87;	;VEGFOODBRASIL ALIMENTO SAUDAVEL E FUNCIONAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ);0,00;;0.0;;;;0;;0.0;https://s2-receitas.glbimg.com/40935GENsOWJfso-6gNRY1yzCJM=/0x0:984x611/984x0/smart/filters:strip_icc()/i.s3.glbimg.com/v1/AUTH_1f540e0b94d8437dbbc39d567a1dee68/internal_photos/bs/2021/m/0/SjcfAYRROjjUSwrDUQ5A/quiche-alho-poro-receita.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16398743322;GEN-CHA-16398743322	;Cha Nourishing (Nutritivo);DOSE;0902.10.00;0;20,00;0,00;;Ativo;55;0,00;	;;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:CHÁS|Marca:MIVEGAN|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://nraizes.com.br/wp-content/uploads/elementor/thumbs/ehjwyejycwq-qmtukf0237mpcayfz0f0lfcg0cidu1cjbnc6z9wwhc.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136499;MTC017        ;ZHI BAI DI HUANG WAN - TAIMIN;UN;2106.90.90;0;0,00;0,00;;Inativo;26;62,41;	;CIENLABOR INDUSTRIA E COMERCIO LTDA;	;0,00;0,00;0,000;0,000;6926475002483;	;0,00;0,00;0,00;;;;0,00;;Própria;;;Mercadoria para Revenda;Grupo:FÓRMULAS CHINESAS|LOJA:NOVAS RAÍZES|Marca:TAIMIN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;TAIMIN;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2024/03/Zhibai-Dihuang-Wan-知柏地黄丸-TAIMIN-360-Pilulas.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Formulas Chinesas;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136498;POLP011	;POLPA FRUTAS VERMELHAS;UN;3004.90.99;0;0,00;0,00;;Inativo;1;52,58;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://cdn.awsli.com.br/2500x2500/1308/1308486/produto/50627012/polpinha-de-frutas-vermelhas-100g-530b8799.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136493;POLP007	;POLPA CLOROFILA;UN;3004.90.99;0;0,00;0,00;;Inativo;1;25,70;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136490;POLP006	;POLPA CAJU;UN;3004.90.99;0;0,00;0,00;;Inativo;1;25,00;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://images.tcdn.com.br/img/img_prod/825338/caju_polpa_de_fruta_congelada_10x100g_35_1_1319231e0378b24f89566a684721643f.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136484;POLP005	;POLPA ACEROLA LARANJA - FRUTO FORTE;UN;3004.90.99;0;0,00;0,00;;Inativo;1;31,13;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://frutoforte.com.br/images/uploads/produto/acerola.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136479;POLP004	;POLPA ACEROLA 100GR - FRUTO FORTE;UN;2008.99.00;0;0,00;0,00;;Inativo;1;17,53;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://frutoforte.com.br/images/uploads/produto/Acerola.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136478;GEN-DIV-16383136478	;Polpa Acai Medio Xingu - 100Gr;UN;3307.49.00;0;2,52;0,00;;Ativo;1;15,73;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://anba.com.br/wp-content/uploads/2023/06/xingu-acai-6.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136475;POLP001	;POLPA ABAC. C/ HORT. 100 GR - FRUTO FORTE;UN;2008.20.90;0;0,00;0,00;;Inativo;0;24,73;	;ALL FRIG COMERCIO E IMPORTACAO DE PRODUTOS AL;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Material de Uso e Consumo;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://frutoforte.com.br/images/uploads/produto/Abacaxi_Hortel%C3%A3.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136467;PIZZ005;PIZZA VEGANA QUATRO QUEIJOS;UN;1905.90.90;0;0,00;0,00;;Inativo;2;10,35;	;EMPORIO DO ARROZ INTEGRAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://emporio4estrelas.vtexassets.com/arquivos/ids/230379/Pizza-Vegana-Sabor-Quatro-Queijos-220g-Pop-Vegan.jpg?v=638581111375830000;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136466;PIZZ004;PIZZA VEGANA MARGUERITA SEM TRIGO;UN;1905.90.90;0;0,00;0,00;;Inativo;2;10,35;	;EMPORIO DO ARROZ INTEGRAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136464;PIZZ003;PIZZA VEGANA MARGUERITA;UN;1905.90.90;0;0,00;0,00;;Inativo;1;10,35;	;EMPORIO DO ARROZ INTEGRAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://emporio4estrelas.vtexassets.com/arquivos/ids/230375/Pizza-Vegana-Sabor-Marguerita-Pop-215g-Pop-Vegan.jpg?v=638581105418000000;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136462;PIZZ002;PIZZA VEGANA CALABRESA;UN;1905.90.90;0;0,00;0,00;;Inativo;2;10,35;	;EMPORIO DO ARROZ INTEGRAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;https://emporio4estrelas.vtexassets.com/arquivos/ids/230376/Pizza-Vegana-Sabor-Calabresa-225g-Pop-Vegan.jpg?v=638581107311130000;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136455;AVA-PER-16383136455;PERFUME P/ INTERIORES 200 ML - AVATIM;UN;3307.49.00;0;58,80;0,00;;Ativo;0;49,00;	;M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Terceiros;;;Mercadoria para Revenda;Grupo:AROMATERAPIA|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;AVATIM;;0;;0.0;;;0;NÃO;NOVO;NÃO;;;;Centímetro;0,00;0,0000;0,0000;0,0000;Perfumes para ambiente;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136448;AVA-DIV-16383136448	;Perfume De Ambientes Avatim Lavanda Ambar 500ml;UN;3307.49.00;0;79,20;0,00;;Ativo;1;66,00;	;M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA;	;0,00;0,00;0,000;0,000;7898464625753;	;0,00;0,00;0,00;;;"<p>O Ambientes AVATIM Lavanda oferece perfume relaxante com toque sofisticado de âmbar. Ideal para criar uma atmosfera acolhedora e equilibrada em casa.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:AROMATERAPIA|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;AVATIM;;0;"<p>O Ambientes AVATIM Lavanda oferece perfume relaxante com toque sofisticado de âmbar. Ideal para criar uma atmosfera acolhedora e equilibrada em casa.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2024/11/41.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Perfumes para ambiente;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136441;GEN-DIV-16383136441	;Pao De Queijo Tradicional (300g);UN;1905.90.90;0;10,00;0,00;;Ativo;-4;13,30;	;EMPORIO DO ARROZ INTEGRAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136440;GEN-DIV-16383136440	;Pao De Queijo Coquetel (300g);UN;1905.90.90;0;17,00;0,00;;Ativo;1;13,30;	;EMPORIO DO ARROZ INTEGRAL LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;LOJA:MIVEGAN (CASA DE CHÁ)|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;;;0;;0.0;;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136439;OCE-CAP-16383136439	;Omega 3 Dha Ocean Drop 60 Capsulas;UN;1517.90.90;0;179,10;0,00;;Ativo;5;105,00;	;OCEAN DROP S.A.;	;0,00;0,00;0,000;0,000;7898205134025;	;0,00;0,00;0,00;;;"<p>O Ômega 3 DHA OCEAN DROP é um suplemento vegetal que apoia o cérebro, coração e visão com DHA puro de microalgas, sem ingredientes de origem animal.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:OCEAN DROP|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;OCEAN DROP;;0;"<p>O Ômega 3 DHA OCEAN DROP é um suplemento vegetal que apoia o cérebro, coração e visão com DHA puro de microalgas, sem ingredientes de origem animal.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2024/11/9.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;OCEAN DROP;CÁPSULAS;;;;;;;;;;;;;;;;;;;False;False;False;
16383136438;AVA-OLE-16383136438	;Oleo Em Creme Avatim Maracuja Lima 300g;UN;3304.99.10;0;81,60;0,00;;Ativo;0;68,00;	;M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA;	;0,00;0,00;0,000;0,000;7899891313367;	;0,00;0,00;0,00;;;"<p>O Óleo em Creme AVATIM nutre intensamente a pele com fragrância cítrica refrescante. Textura cremosa que promove maciez e perfume por mais tempo.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:AROMATERAPIA|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;AVATIM;;0;"<p>O Óleo em Creme AVATIM nutre intensamente a pele com fragrância cítrica refrescante. Textura cremosa que promove maciez e perfume por mais tempo.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2024/11/48.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Cosméticos Naturais;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136437;CEN-OLE-16383136437	;Oleo De Alho Central Nutrition 500mg 90 Capsulas;UN;2106.90.30;0;45,00;0,00;;Ativo;1;27,10;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;7898962163047;	;0,00;0,00;0,00;2026-10-01 00:00:00;;"<p>O Óleo de Alho Central Nutrition é um suplemento natural com propriedades que auxiliam na saúde cardiovascular, imunidade e circulação. Uma cápsula funcional para sua rotina diária.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ANTIINFLAMATÓRIO|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;"<p>O Óleo de Alho Central Nutrition é um suplemento natural com propriedades que auxiliam na saúde cardiovascular, imunidade e circulação. Uma cápsula funcional para sua rotina diária.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2025/02/77.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;OCEAN DROP;CÁPSULAS;;;;;;;;;;;;;;;;;;;False;False;False;
16383136436;SABOLE001	;SABONETE EM OLEO CACAU E UCUUBA  210ML - AVATIM;UN;3401.30.00;0;0,00;0,00;;Inativo;5;67,00;	1071580210;M. ANJOS COMERCIO DE COSMETICOS E PERFUMARIA LTDA;	;0,00;0,00;0,000;0,000;7899891315361;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:AROMATERAPIA|LOJA:NOVAS RAÍZES|Marca:AVATIM|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;AVATIM;;0;;0.0;https://cdn.vnda.com.br/avatim/2024/11/29/18_28_30_861_cacau-e-ucuuba-sabonete-em-oleo.jpg?v=1732915710;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Cosméticos Naturais;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136435;GEN-DIV-16383136435	;Milkshake Da Amazonia;DOSE;2106.90.29;0;18,00;0,00;;Ativo;1;0,00;	;NOVAS RAIZES - COMERCIO DE PRODUTOS NATURAIS LTDA;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:ALIMENTOS|LOJA:MIVEGAN (CASA DE CHÁ)|Marca:MIVEGAN|Tipo:KIT;0,00;;0.0;;;;0;;0.0;https://www.projetodraft.com/wp-content/uploads/2022/09/Mahta-produto1-551x368.jpg;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Alimentação Natural;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136434;CEN-DIV-16383136434	;Formula Articulacoes Moreflex Central Nutrition 90 Capsulas;UN;2106.90.30;0;185,00;0,00;;Ativo;0;112,21;	;CENTRAL NUTRITION INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTAC;	;0,00;0,00;0,000;0,000;	;	;0,00;0,00;0,00;;;<p>Moreflex Central Nutrition é um suplemento para articulações que auxilia na saúde dos ossos, cartilagens e mobilidade. Perfeito para quem busca bem-estar físico em todas as idades.</p>;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:CENTRAL NUTRITION|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;CENTRAL NUTRITION;;0;<p>Moreflex Central Nutrition é um suplemento para articulações que auxilia na saúde dos ossos, cartilagens e mobilidade. Perfeito para quem busca bem-estar físico em todas as idades.</p>;0.0;https://nraizes.com.br/wp-content/uploads/2025/02/76-1.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;CENTRAL NUTRITION;CÁPSULAS;;;;;;;;;;;;;;;;;;;False;False;False;
16383136425;MTC012        ;Renshen Shouwu Jiaonang - TAIMIN;UN;3004.90.99;0;0,00;0,00;;Inativo;32;78,90;	MC091002;CIENLABOR INDUSTRIA E COMERCIO LTDA;	;0,00;0,00;0,000;0,000;6924955072391;	;0,00;0,00;0,00;;;;0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:FÓRMULAS CHINESAS|LOJA:NOVAS RAÍZES|Marca:TAIMIN|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;TAIMIN;;0;;0.0;https://nraizes.com.br/wp-content/uploads/2024/03/Renshen-Shouwu-Jiaonang-人参首乌胶囊-TAIMIN-45-Capsulas.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Formulas Chinesas;;;;;;;;;;;;;;;;;;;;;;;;;;
16383136424;MATCH001        ;Matcha OCEAN DROP 125g;UN;3004.90.99;0;0,00;0,00;;Inativo;1;54,79;	;OCEAN DROP S.A.;	;0,00;0,00;0,000;0,000;7898963981176;	;0,00;0,00;0,00;;;"<p>O Matcha OCEAN DROP é um chá verde em pó 100% puro, fonte de cafeína natural e antioxidantes que ajudam na energia física e mental com equilíbrio.</p>
";0,00;Variação;Própria;;;Mercadoria para Revenda;Grupo:NUTRACÊUTICOS|LOJA:NOVAS RAÍZES|Marca:OCEAN DROP|Tipo:CONTADOR DE ESTOQUE;0,00;;0.0;;OCEAN DROP;;0;"<p>O Matcha OCEAN DROP é um chá verde em pó 100% puro, fonte de cafeína natural e antioxidantes que ajudam na energia física e mental com equilíbrio.</p>
";0.0;https://nraizes.com.br/wp-content/uploads/2024/11/20.png;;0;NÃO;NÃO ESPECIFICADO;NÃO;;;;Metros;0,00;0,0000;0,0000;0,0000;Suplementos Naturais;;;OCEAN DROP;PÓ;Nutricional;;;;;;;;;;;;;;;;;;False;False;False;
